Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1803.031855,1801.559212
Index,Sum
31229,11.446000
31230,-5.354400
31231,10.446600
31232,21.044600
31233,14.372600
31234,-21.869101
31235,-30.540600
31236,-0.722000
31237,0.356000
31238,32.360401
31239,22.815901
31240,24.598000
31241,81.340004
31242,-52.373001
31243,-52.183701
31244,68.227501
31245,32.174999
31246,28.275002
31247,-37.192501
31248,-57.763802
31249,-76.905800
31250,21.241299
31251,-21.303499
31252,29.249500
31253,-16.439499
31254,9.817499
31255,-7.650000
31256,-19.110001
31257,-48.157200
31258,90.115196
31259,-68.182396
31260,-21.621599
31261,-28.614601
31262,56.775002
31263,40.350002
31264,-51.863201
31265,94.086403
31266,-75.639999
31267,38.904999
31268,25.049799
31269,27.993900
31270,14.417700
31271,-26.907900
31272,66.903297
31273,44.602200
31274,72.801399
31275,111.496696
31276,-80.709496
31277,-15.477500
31278,-13.755500
31279,-20.666800
31280,-2.464000
31281,-3.352000
31282,8.002900
31283,-1.184200
31284,-6.596800
31285,26.174400
31286,2.041800
31287,-3.793100
31288,-24.038202
31289,-38.029800
31290,-62.900997
31291,-53.679001
31292,12.957000
31293,3.066000
31294,-6.278000
31295,-0.645000
31296,0.378000
31297,1.663200
31298,-2.118600
31299,1.572900
31300,4.968600
31301,-22.713600
31302,10.841600
31303,16.310801
31304,6.167100
31305,10.266300
31306,45.216602
31307,14.346801
31308,-7.992199
31309,4.085900
31310,-3.731000
31311,29.479000
31312,51.911800
31313,-8.808400
31314,-0.951600
31315,2.363400
31316,20.634300
31317,62.175301
31318,-33.415802
31319,3.550200
31320,3.618100
31321,16.747700
31322,-40.320194
31323,30.532000
31324,9.384000
31325,-3.698400
31326,-7.852400
31327,11.954400
31328,-8.262000
31329,-3.685500
31330,1.237600
31331,-7.616000
31332,1.008000
31333,1.006200
31334,29.123901
31335,18.651800
31336,-31.396601
31337,10.085501
31338,-2.875000
31339,-0.425000
31340,-0.314500
31341,9.564500
31342,3.825800
31343,-0.392200
31344,-0.466400
31345,4.664000
31346,-22.048000
31347,-5.574400
31348,-10.586000
31349,9.638000
31350,6.929600
31351,-43.679199
31352,4.383300
31353,-2.034900
31354,40.840797
31355,34.891998
31356,-14.060500
31357,-42.043201
31358,63.748798
31359,72.556198
31360,-36.122402
31361,-16.112400
31362,42.549698
31363,25.456299
31364,26.121101
31365,-4.620700
31366,0.539000
31367,5.060000
31368,10.304000
31369,-1.769600
31370,2.425300
31371,15.227200
31372,37.497601
31373,75.902397
31374,-38.553600
31375,-43.161598
31376,-29.561201
31377,20.487701
31378,-85.222595
31379,-48.135998
31380,-10.032001
31381,14.295600
31382,55.050598
31383,55.401798
31384,17.037001
31385,20.817001
31386,-7.170300
31387,-0.734700
31388,5.751200
31389,-51.032803
31390,11.706700
31391,8.800900
31392,-1.949900
31393,-1.542900
31394,6.838800
31395,-13.136400
31396,29.877300
31397,20.142000
31398,-31.806000
31399,13.959299
31400,-6.304200
31401,-9.975000
31402,-2.362500
31403,4.643100
31404,48.199799
31405,2.485200
31406,3.617600
31407,41.983200
31408,-27.959400
31409,-69.106003
31410,-56.353001
31411,37.068901
31412,-75.715202
31413,81.945602
31414,-14.123200
31415,11.029201
31416,26.906401
31417,20.912401
31418,-15.778500
31419,11.691500
31420,-10.993501
31421,-4.882500
31422,15.871999
31423,-42.803196
31424,21.485199
31425,-50.012196
31426,-17.611300
31427,-8.688000
31428,-4.944000
31429,9.064000
31430,-76.296005
31431,-71.874298
31432,-72.123001
31433,-81.693001
31434,25.353001
31435,27.323999
31436,-92.699196
31437,-65.951996
31438,-38.880001
31439,-19.278000
31440,32.165699
31441,-14.235801
31442,1.153400
31443,0.459900
31444,2.910600
31445,1.894200
31446,-0.943000
31447,1.495000
31448,0.780000
31449,-5.892000
31450,34.075397
31451,-75.229599
31452,67.641602
31453,16.972799
31454,-11.723200
31455,24.006701
31456,-8.522100
31457,11.306700
31458,80.698799
31459,12.230400
31460,-2.766400
31461,17.388800
31462,12.390400
31463,-5.016000
31464,22.885498
31465,17.826599
31466,19.713600
31467,-51.770401
31468,1.982200
31469,1.706800
31470,3.062200
31471,-3.397700
31472,-17.044201
31473,17.686800
31474,24.449402
31475,-0.296100
31476,-0.483700
31477,-72.624100
31478,-17.551701
31479,-4.676000
31480,-10.108000
31481,20.143799
31482,16.461000
31483,18.260500
31484,-12.999000
31485,14.951999
31486,54.895199
31487,-46.414200
31488,-1.083600
31489,-0.162000
31490,1.332000
31491,8.850400
31492,-50.590801
31493,58.966198
31494,-17.773499
31495,8.670000
31496,-5.236000
31497,-2.340800
31498,-15.382400
31499,17.001598
31500,8.870400
31501,-23.654402
31502,7.078400
31503,-7.694600
31504,33.505600
31505,37.564800
31506,52.416004
31507,-9.984000
31508,-11.107200
31509,110.431206
31510,64.211403
31511,53.095501
31512,81.310501
31513,42.034203
31514,28.111200
31515,50.116802
31516,12.844400
31517,15.941400
31518,48.215397
31519,-41.116199
31520,-28.522800
31521,-0.205200
31522,-0.308400
31523,46.928200
31524,69.114105
31525,13.474600
31526,-16.180201
31527,80.082909
31528,26.518101
31529,-16.585100
31530,53.777603
31531,7.222400
31532,3.167200
31533,-31.458000
31534,26.165998
31535,14.382400
31536,-27.593199
31537,-52.181198
31538,-53.174400
31539,-21.367199
31540,-23.239901
31541,-32.475300
31542,27.670500
31543,-33.733498
31544,-45.082600
31545,15.947000
31546,18.500000
31547,-67.699997
31548,47.660801
31549,0.774400
31550,-0.247500
31551,-17.055000
31552,36.535603
31553,-20.629602
31554,-10.914001
31555,-17.952000
31556,1.267200
31557,0.068400
31558,3.123600
31559,3.781200
31560,4.273400
31561,-17.558100
31562,4.441500
31563,-22.113499
31564,-40.839401
31565,5.468400
31566,-13.444200
31567,-47.161400
31568,-18.652399
31569,-25.952999
31570,30.873001
31571,29.567799
31572,-34.986599
31573,34.689602
31574,6.774400
31575,10.370399
31576,-32.541599
31577,-2.074800
31578,-4.417500
31579,-39.137501
31580,44.288506
31581,15.259801
31582,-12.562799
31583,-54.149998
31584,85.574997
31585,-32.404400
31586,-19.709600
31587,-17.350000
31588,1.575000
31589,-4.378500
31590,-24.880999
31591,17.255600
31592,-51.284805
31593,37.665600
31594,26.125200
31595,-4.797000
31596,2.158000
31597,21.081999
31598,19.240499
31599,17.725500
31600,16.263000
31601,22.323399
31602,-72.992699
31603,-69.174904
31604,-73.132095
31605,-29.310499
31606,-29.371500
31607,58.454102
31608,14.446601
31609,-4.188800
31610,-19.377600
31611,-71.565002
31612,-21.320000
31613,20.237600
31614,-24.001301
31615,25.712902
31616,54.995197
31617,58.406399
31618,58.476601
31619,33.903103
31620,-21.489601
31621,-20.908800
31622,-3.603600
31623,0.482300
31624,-4.621600
31625,62.260799
31626,-39.841198
31627,59.092201
31628,-85.884895
31629,16.219999
31630,-15.040000
31631,-36.547199
31632,28.188002
31633,47.096001
31634,5.196800
31635,-4.627200
31636,-40.415703
31637,48.074005
31638,44.978001
31639,-49.109703
31640,61.222801
31641,-48.573997
31642,-59.897999
31643,-34.250401
31644,-22.578003
31645,-27.666000
31646,36.696598
31647,-8.295400
31648,-7.469399
31649,17.344200
31650,23.865400
31651,-63.931400
31652,32.956600
31653,-12.976100
31654,-0.664700
31655,-1.055700
31656,-30.661200
31657,-4.074800
31658,6.289100
31659,42.167904
31660,-23.190302
31661,51.313503
31662,-12.127001
31663,-7.021600
31664,43.963600
31665,-44.802605
31666,-5.179801
31667,-0.795400
31668,-1.992600
31669,-14.191201
31670,54.662399
31671,62.992798
31672,1.749800
31673,1.994200
31674,28.685801
31675,-0.000000
31676,-0.000000
31677,-1.131900
31678,-1.029000
31679,34.839001
31680,-42.660000
31681,38.699997
31682,-23.800499
31683,-27.896400
31684,-41.958000
31685,53.335499
31686,-35.556999
31687,-38.998001
31688,-32.041599
31689,21.766399
31690,55.776398
31691,-10.127000
31692,9.113000
31693,38.274601
31694,15.397200
31695,-4.455600
31696,5.561600
31697,-28.687998
31698,4.156500
31699,0.459000
31700,-5.517000
31701,2.758500
31702,0.670500
31703,3.441900
31704,7.368900
31705,-11.260700
31706,4.871400
31707,-6.251400
31708,4.620600
31709,5.181600
31710,20.777201
31711,2.004100
31712,3.518200
31713,48.967602
31714,48.012802
31715,15.417601
31716,4.993200
31717,13.246799
31718,-56.531296
31719,-18.584299
31720,-7.410800
31721,40.002804
31722,26.393600
31723,20.966398
31724,14.660099
31725,14.928600
31726,5.754600
31727,6.472200
31728,69.880997
31729,-31.140999
31730,-43.012199
31731,-72.441597
31732,49.702400
31733,-37.771000
31734,-3.745000
31735,-6.895000
31736,-69.344002
31737,-49.561600
31738,-50.195202
31739,-24.099401
31740,-11.221601
31741,3.021200
31742,-8.590400
31743,-45.028797
31744,21.512701
31745,-29.360102
31746,48.108902
31747,-41.679600
31748,21.996000
31749,7.917000
31750,15.570100
31751,5.675800
31752,-7.067000
31753,-88.528503
31754,45.886501
31755,-15.642000
31756,17.601200
31757,-34.923901
31758,62.135700
31759,74.721397
31760,-21.112000
31761,-3.192000
31762,-5.563200
31763,40.064800
31764,36.698700
31765,-43.850700
31766,102.122101
31767,-8.536200
31768,-8.363999
31769,-15.809999
31770,-3.828500
31771,-19.241301
31772,-70.110001
31773,72.000000
31774,-49.599998
31775,28.582001
31776,26.876301
31777,-60.631996
31778,114.399994
31779,12.870000
31780,4.797000
31781,27.428999
31782,-50.041199
31783,-21.542400
31784,-1.468800
31785,1.433100
31786,-15.848399
31787,24.590401
31788,16.655201
31789,-25.517599
31790,-20.240398
31791,-10.180799
31792,-27.955198
31793,11.564799
31794,11.717700
31795,95.680504
31796,126.325508
31797,92.601601
31798,16.889599
31799,2.314200
31800,1.105800
31801,-0.882700
31802,4.695600
31803,16.305599
31804,15.294401
31805,17.956400
31806,-10.388000
31807,32.480000
31808,23.432001
31809,22.664400
31810,112.200005
31811,18.799999
31812,-4.568400
31813,6.658200
31814,-31.181200
31815,-54.282600
31816,-31.959000
31817,-35.242001
31818,-25.774002
31819,-23.862999
31820,6.331000
31821,2.665000
31822,-5.842500
31823,-21.403500
31824,-53.170799
31825,-43.046398
31826,44.079998
31827,42.195000
31828,-22.523399
31829,11.764799
31830,-7.539200
31831,4.067200
31832,2.853600
31833,14.546399
31834,-42.719601
31835,34.185902
31836,64.290901
31837,61.119598
31838,-17.108400
31839,-9.468801
31840,16.755201
31841,2.427600
31842,4.187100
31843,-67.814606
31844,-81.774002
31845,21.582001
31846,4.011200
31847,-7.912001
31848,-28.466002
31849,-37.932598
31850,4.584000
31851,-0.768000
31852,2.380800
31853,-8.779200
31854,-16.921200
31855,4.063000
31856,4.921500
31857,-6.137400
31858,-2.501600
31859,-0.212400
31860,0.448200
31861,9.412200
31862,18.654299
31863,-43.329300
31864,-33.978600
31865,-31.656601
31866,22.004202
31867,49.926399
31868,-79.900795
31869,84.464104
31870,-81.815407
31871,-62.299801
31872,72.085495
31873,56.934998
31874,26.018999
31875,-26.636398
31876,-12.261200
31877,-2.415700
31878,-8.710800
31879,47.872803
31880,-32.765400
31881,-2.955900
31882,2.230200
31883,-18.484200
31884,-49.926899
31885,37.674900
31886,16.973999
31887,6.532000
31888,-11.317399
31889,61.847198
31890,20.719202
31891,-1.842300
31892,2.152800
31893,35.411999
31894,-46.194504
31895,15.425301
31896,15.463200
31897,-18.645601
31898,5.941000
31899,-3.783000
31900,-27.732300
31901,90.534996
31902,21.469999
31903,20.859798
31904,22.798100
31905,3.655600
31906,10.774401
31907,67.704002
31908,100.253998
31909,-49.156799
31910,14.774400
31911,-38.458801
31912,23.265200
31913,-8.153600
31914,-24.751999
31915,-1.606500
31916,1.493100
31917,-26.433403
31918,40.916805
31919,61.974400
31920,-52.200397
31921,12.978000
31922,-19.547998
31923,75.151199
31924,57.020798
31925,1.895200
31926,1.504200
31927,58.860001
31928,-42.389999
31929,-26.328901
31930,11.962601
31931,9.180600
31932,-27.627600
31933,-1.803200
31934,0.862400
31935,0.123200
31936,0.219200
31937,55.896000
31938,105.468002
31939,-10.960400
31940,0.604200
31941,-4.588500
31942,-17.951500
31943,-25.176701
31944,99.013306
31945,72.089409
31946,0.411000
31947,0.515000
31948,-39.551998
31949,0.192000
31950,-0.059000
31951,0.519200
31952,-2.732400
31953,-52.722900
31954,-53.147400
31955,-56.214798
31956,81.358803
31957,-50.011204
31958,7.617600
31959,12.889200
31960,-56.040001
31961,8.100000
31962,-6.075000
31963,20.520000
31964,35.294399
31965,-7.353000
31966,-5.814000
31967,-57.650398
31968,15.448800
31969,11.939200
31970,-38.147198
31971,6.183199
31972,-2.867400
31973,20.096102
31974,-58.138103
31975,-50.405102
31976,8.962500
31977,7.200000
31978,-57.254398
31979,43.934799
31980,33.017399
31981,47.658600
31982,-50.274403
31983,-30.337999
31984,-13.936999
31985,14.262800
31986,-28.486200
31987,-60.731998
31988,46.703999
31989,-48.371998
31990,-2.871000
31991,-3.606900
31992,6.339400
31993,-3.132000
31994,-49.194000
31995,-43.363602
31996,39.508003
31997,11.868999
31998,7.893600
31999,-11.591999
32000,-10.457999
32001,-5.278800
32002,7.684999
32003,30.449999
32004,-21.335999
32005,-6.959600
32006,5.685500
32007,30.419500
32008,29.100100
32009,-28.981001
32010,-67.306007
32011,45.546803
32012,42.039402
32013,-7.829200
32014,4.342400
32015,0.519200
32016,0.162800
32017,-6.082800
32018,-21.659700
32019,-14.966800
32020,33.597198
32021,19.756100
32022,16.332600
32023,-23.765400
32024,-6.901200
32025,-4.458800
32026,-18.730101
32027,39.846199
32028,18.236401
32029,-9.336600
32030,-1.795500
32031,4.042500
32032,1.848000
32033,-0.667200
32034,8.923800
32035,42.885601
32036,17.301199
32037,-21.937300
32038,87.325706
32039,95.367500
32040,5.180000
32041,-0.750400
32042,8.870800
32043,-14.762600
32044,21.162699
32045,-61.400295
32046,-17.986599
32047,-20.877800
32048,-30.265303
32049,-20.553001
32050,-10.965000
32051,7.331501
32052,11.628100
32053,25.984200
32054,30.175200
32055,7.326000
32056,18.426001
32057,-27.888000
32058,-11.564000
32059,-19.204500
32060,-33.014999
32061,64.822998
32062,-37.432999
32063,15.170000
32064,-6.401000
32065,0.432500
32066,-1.692500
32067,-19.429899
32068,2.812600
32069,-7.967400
32070,53.576702
32071,-45.075603
32072,-45.554401
32073,34.565399
32074,-47.903698
32075,-14.583400
32076,-6.604400
32077,-15.298800
32078,-1.207800
32079,-0.752400
32080,10.032001
32081,4.708000
32082,6.334400
32083,-19.713600
32084,2.530800
32085,0.729600
32086,5.529600
32087,44.064003
32088,18.589500
32089,22.404602
32090,74.958603
32091,73.576500
32092,54.571503
32093,-40.099503
32094,-2.327500
32095,-3.115000
32096,26.254999
32097,23.364000
32098,-50.292000
32099,-10.223500
32100,11.688601
32101,-10.962601
32102,-11.325000
32103,3.600000
32104,0.816000
32105,8.534000
32106,26.756599
32107,-35.977501
32108,-17.752501
32109,-13.570800
32110,23.993999
32111,12.183000
32112,17.973200
32113,-15.846600
32114,-13.998599
32115,20.785801
32116,21.643301
32117,43.854500
32118,-73.113998
32119,109.407997
32120,89.127991
32121,-30.337799
32122,-10.584599
32123,21.378500
32124,-15.730000
32125,8.118000
32126,22.988701
32127,-59.994900
32128,46.994400
32129,45.774403
32130,-33.205200
32131,-15.080400
32132,42.088802
32133,23.712002
32134,7.560000
32135,10.017000
32136,-5.024400
32137,4.898000
32138,-7.284999
32139,22.372000
32140,-36.842400
32141,29.373301
32142,18.064201
32143,9.877001
32144,5.312000
32145,3.136000
32146,8.379001
32147,-19.425600
32148,44.417599
32149,-3.988200
32150,-0.469200
32151,7.415201
32152,17.973801
32153,2.943600
32154,8.791200
32155,-30.569401
32156,22.904100
32157,11.726499
32158,-12.431499
32159,-29.518200
32160,-33.703197
32161,-9.664001
32162,7.344000
32163,-0.045900
32164,0.002800
32165,2.931600
32166,-50.988899
32167,-12.467199
32168,4.249600
32169,13.130599
32170,38.284401
32171,-9.050800
32172,13.950200
32173,1.268200
32174,1.547000
32175,73.710007
32176,-71.361008
32177,59.115105
32178,-1.677500
32179,-1.155000
32180,3.187800
32181,-3.663900
32182,38.550602
32183,55.539001
32184,-69.461998
32185,-17.524399
32186,16.289198
32187,-77.310394
32188,68.608398
32189,-1.123500
32190,-0.640500
32191,13.151600
32192,-0.770000
32193,-0.117500
32194,0.958800
32195,-10.016399
32196,-15.662900
32197,14.865399
32198,-16.869200
32199,31.566401
32200,-65.574402
32201,-27.448000
32202,-25.878502
32203,-13.258301
32204,1.252900
32205,5.487300
32206,74.774696
32207,83.356903
32208,-20.177301
32209,1.790100
32210,0.348300
32211,2.197300
32212,12.775001
32213,15.100000
32214,26.092800
32215,5.702401
32216,-12.368401
32217,89.577202
32218,25.047199
32219,18.916399
32220,-58.482002
32221,23.571001
32222,-24.007502
32223,-52.140003
32224,-62.188801
32225,79.113602
32226,11.175600
32227,-8.993299
32228,-38.690598
32229,14.591201
32230,23.350800
32231,71.296494
32232,-19.891500
32233,-23.763000
32234,54.201000
32235,6.394500
32236,5.827500
32237,36.463501
32238,-23.520599
32239,-41.169998
32240,136.849991
32241,-14.280000
32242,7.056000
32243,-64.327202
32244,69.906593
32245,57.190498
32246,-36.873997
32247,12.771999
32248,-4.929000
32249,12.529201
32250,49.328804
32251,-3.317800
32252,-0.249100
32253,1.551000
32254,4.983000
32255,-6.900700
32256,-40.581600
32257,10.034400
32258,3.333500
32259,-2.212500
32260,-1.702500
32261,19.703600
32262,83.935600
32263,8.703000
32264,-2.871000
32265,-30.687799
32266,5.291000
32267,0.308000
32268,-2.839200
32269,-4.664400
32270,-3.900800
32271,-43.714401
32272,-49.281803
32273,-8.030400
32274,12.684000
32275,-56.474003
32276,25.282400
32277,-12.641200
32278,39.045597
32279,54.705597
32280,37.203999
32281,-40.825001
32282,-4.772500
32283,3.643700
32284,29.281300
32285,0.333500
32286,-0.204000
32287,28.845600
32288,37.188202
32289,-21.145201
32290,7.919400
32291,13.336900
32292,-54.769302
32293,-25.888000
32294,6.880001
32295,16.469000
32296,46.343002
32297,-7.199501
32298,7.818301
32299,46.581303
32300,50.551701
32301,-58.537300
32302,25.779402
32303,-25.245602
32304,-6.030000
32305,6.502500
32306,-45.257397
32307,0.365400
32308,0.697200
32309,-30.278400
32310,-20.793600
32311,14.774401
32312,7.257600
32313,9.172800
32314,2.620800
32315,9.590400
32316,99.000893
32317,1.684700
32318,-0.511700
32319,24.200399
32320,-33.044399
32321,28.646700
32322,77.645798
32323,91.459404
32324,63.873802
32325,-47.613602
32326,-23.133600
32327,10.206000
32328,23.733000
32329,-3.779700
32330,-3.117500
32331,-10.367499
32332,-8.165299
32333,21.869299
32334,-20.758600
32335,-34.742199
32336,50.126202
32337,68.033997
32338,-12.353999
32339,5.708400
32340,-3.577800
32341,-1.895700
32342,-24.708002
32343,7.308000
32344,5.392800
32345,34.668003
32346,-15.957001
32347,-20.724401
32348,-3.682000
32349,3.738000
32350,24.350401
32351,-32.604000
32352,64.707504
32353,49.413002
32354,-22.058399
32355,0.363600
32356,-0.851400
32357,-71.517601
32358,-67.737602
32359,96.588799
32360,126.557198
32361,137.944992
32362,43.357502
32363,2.767500
32364,-2.880000
32365,8.486400
32366,-2.232100
32367,-1.908900
32368,5.254200
32369,-26.187599
32370,-23.832600
32371,13.181300
32372,29.801199
32373,32.432400
32374,-57.777298
32375,-38.518200
